TIME STAMP,GPU UTIL,GPU SCLK,GPU BRD PWR,GPU TEMP,GPU HOTSPOT TEMP,GPU FAN,GPU VOLTAGE,GPU MEM UTIL,GPU MCLK,GPU MEM TEMP,CPU UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER,CPU EDC,CPU TDC,SYSTEM MEM UTIL
2026-03-22 11:50:35.512,98.000,3223.000,250,62.000,78.000,1080.000,1141.000,8971.000,2505.000,80.000,54.11,4.415,1.109,69.294,44.803,53.250,39.653,14.04
2026-03-22 11:50:36.511,100.000,3226.000,259,62.000,77.000,1080.000,1139.000,8971.000,2505.000,80.000,54.40,4.384,1.099,68.568,41.985,54.500,38.404,14.04
2026-03-22 11:50:37.507,99.000,3241.000,243,62.000,76.000,1080.000,1146.000,8973.000,2505.000,80.000,53.64,4.339,1.097,67.817,39.586,50.750,36.141,14.06
2026-03-22 11:50:38.511,98.000,3221.000,250,62.000,77.000,1020.000,1140.000,8973.000,2505.000,80.000,52.87,4.289,1.102,67.104,39.795,54.000,36.204,14.06
2026-03-22 11:50:39.507,99.000,3232.000,231,62.000,76.000,1020.000,1146.000,8973.000,2505.000,80.000,52.51,4.378,1.103,68.431,40.547,54.500,36.908,14.06
2026-03-22 11:50:40.537,94.000,3211.000,243,62.000,77.000,1020.000,1134.000,8973.000,2505.000,80.000,52.42,4.339,1.107,67.925,40.595,54.750,36.865,14.06
2026-03-22 11:50:41.532,95.000,3226.000,231,62.000,76.000,1020.000,1142.000,8973.000,2505.000,80.000,53.17,4.352,1.107,68.656,40.346,53.250,36.575,14.06
2026-03-22 11:50:42.524,97.000,3224.000,250,62.000,77.000,1020.000,1142.000,8973.000,2505.000,80.000,51.27,4.336,1.107,67.691,40.088,53.750,36.385,14.07
2026-03-22 11:50:43.528,97.000,3218.000,249,62.000,77.000,1053.000,1139.000,8973.000,2505.000,80.000,51.02,4.300,1.108,67.539,40.407,52.250,36.643,14.07
2026-03-22 11:50:44.540,97.000,3218.000,250,62.000,77.000,960.000,1139.000,8973.000,2505.000,80.000,49.37,4.326,1.108,67.352,40.208,54.750,36.445,14.06
2026-03-22 11:50:45.562,98.000,3217.000,245,62.000,77.000,960.000,1138.000,8977.000,2505.000,80.000,49.08,4.296,1.110,66.920,39.562,54.250,35.869,14.04
2026-03-22 11:50:46.570,97.000,3201.000,240,62.000,76.000,960.000,1131.000,8979.000,2505.000,80.000,51.36,4.269,1.107,66.606,38.286,51.750,34.696,14.01
2026-03-22 11:50:47.573,99.000,3216.000,271,62.000,79.000,960.000,1138.000,8981.000,2505.000,80.000,52.63,4.295,1.109,67.424,38.810,53.750,35.132,14.01
2026-03-22 11:50:48.570,98.000,3215.000,270,62.000,79.000,960.000,1137.000,8981.000,2505.000,80.000,53.13,4.371,1.106,68.574,40.487,54.250,36.736,14.01
2026-03-22 11:50:49.586,98.000,3219.000,261,62.000,79.000,960.000,1138.000,8981.000,2505.000,80.000,53.33,4.329,1.102,67.757,39.152,55.000,35.730,14.01
2026-03-22 11:50:50.599,97.000,3224.000,247,62.000,78.000,960.000,1141.000,8988.000,2505.000,81.000,51.81,4.360,1.106,68.545,39.930,54.250,36.304,14.08
2026-03-22 11:50:51.586,95.000,3234.000,235,62.000,76.000,977.000,1146.000,8945.000,2505.000,80.000,54.30,4.203,1.099,65.929,37.780,55.500,34.543,13.95
2026-03-22 11:50:52.617,96.000,3228.000,245,62.000,77.000,1020.000,1143.000,8945.000,2505.000,80.000,51.77,4.297,1.104,67.587,40.250,55.000,36.655,13.96
2026-03-22 11:50:53.624,96.000,3228.000,245,62.000,77.000,1020.000,1143.000,8945.000,2505.000,80.000,51.77,4.297,1.104,67.587,40.250,55.000,36.655,13.96
2026-03-22 11:50:54.619,97.000,3225.000,249,62.000,78.000,1020.000,1142.000,8945.000,2505.000,80.000,51.80,4.297,1.104,67.587,40.250,55.000,36.655,13.92
2026-03-22 11:50:55.636,98.000,3244.000,223,62.000,76.000,1020.000,1149.000,8945.000,2505.000,80.000,50.47,4.302,1.090,64.571,37.641,51.000,34.346,13.95
2026-03-22 11:50:56.643,95.000,3236.000,236,62.000,77.000,1020.000,1147.000,8947.000,2505.000,80.000,52.11,4.319,1.113,68.575,41.673,54.250,37.734,13.95
2026-03-22 11:50:57.653,97.000,3217.000,240,62.000,77.000,1020.000,1136.000,8950.000,2505.000,80.000,52.60,4.294,1.101,67.549,40.626,53.500,36.986,13.95
2026-03-22 11:50:58.649,97.000,3203.000,243,62.000,77.000,960.000,1130.000,8951.000,2505.000,80.000,52.52,4.298,1.100,67.711,40.124,54.750,36.566,13.95
2026-03-22 11:50:59.653,98.000,3219.000,231,62.000,76.000,960.000,1139.000,8951.000,2505.000,80.000,51.72,4.281,1.107,68.030,40.681,54.250,36.923,13.96
2026-03-22 11:51:00.649,97.000,3229.000,241,62.000,77.000,960.000,1142.000,8951.000,2505.000,80.000,52.64,4.274,1.105,67.448,39.560,55.500,35.996,13.95
2026-03-22 11:51:01.661,96.000,3241.000,223,62.000,76.000,960.000,1150.000,8951.000,2505.000,80.000,52.66,4.231,1.101,66.926,39.362,53.500,35.823,13.95
2026-03-22 11:51:02.653,96.000,3236.000,233,62.000,76.000,960.000,1147.000,8951.000,2505.000,80.000,55.13,4.318,1.102,68.666,40.603,56.000,36.974,13.97
2026-03-22 11:51:03.649,97.000,3236.000,236,62.000,77.000,900.000,1146.000,8951.000,2505.000,80.000,52.73,4.329,1.104,69.294,41.472,56.000,37.821,13.97
2026-03-22 11:51:04.649,97.000,3231.000,242,62.000,77.000,900.000,1145.000,8951.000,2505.000,80.000,53.76,4.307,1.105,68.869,40.157,54.000,36.529,13.96
2026-03-22 11:51:05.649,96.000,3239.000,229,62.000,76.000,900.000,1149.000,8951.000,2505.000,80.000,53.83,4.341,1.103,68.630,39.789,54.250,36.281,13.95
2026-03-22 11:51:06.686,97.000,3208.000,226,62.000,76.000,900.000,1133.000,8951.000,2505.000,80.000,54.75,4.321,1.103,68.584,40.054,54.000,36.512,13.95
2026-03-22 11:51:07.712,96.000,3215.000,237,62.000,76.000,900.000,1136.000,8951.000,2505.000,80.000,52.66,4.324,1.103,68.974,41.259,57.000,37.634,13.95
2026-03-22 11:51:08.728,99.000,3218.000,261,62.000,79.000,882.000,1139.000,8951.000,2505.000,80.000,55.28,4.326,1.105,68.309,40.135,54.250,36.489,13.97
2026-03-22 11:51:09.745,99.000,3218.000,261,62.000,79.000,882.000,1139.000,8951.000,2505.000,80.000,55.28,4.326,1.105,68.309,40.135,54.250,36.489,13.97
2026-03-22 11:51:10.740,94.000,3176.000,227,62.000,76.000,840.000,1119.000,8956.000,2505.000,80.000,49.87,4.370,1.101,69.050,40.924,56.000,37.378,13.95
2026-03-22 11:51:11.745,98.000,3225.000,252,62.000,78.000,840.000,1142.000,8956.000,2505.000,80.000,49.32,4.370,1.101,69.050,40.924,56.000,37.378,13.95
2026-03-22 11:51:12.745,97.000,3104.000,231,63.000,77.000,840.000,1079.000,8963.000,2505.000,81.000,45.88,4.532,1.108,70.212,46.990,50.000,40.794,13.97
2026-03-22 11:51:13.745,97.000,3203.000,222,62.000,75.000,840.000,1134.000,8965.000,2505.000,80.000,52.94,4.378,1.113,67.447,39.182,49.750,35.104,13.97
2026-03-22 11:51:14.745,97.000,3235.000,236,62.000,77.000,840.000,1147.000,8966.000,2505.000,80.000,52.53,4.234,1.092,66.777,40.801,53.250,37.431,13.97
2026-03-22 11:51:15.762,96.000,3226.000,241,63.000,78.000,840.000,1144.000,8968.000,2505.000,80.000,51.29,4.357,1.107,67.993,40.018,53.000,36.312,13.98
2026-03-22 11:51:16.757,97.000,3241.000,225,63.000,77.000,780.000,1149.000,8968.000,2505.000,80.000,53.54,4.326,1.107,67.539,40.594,54.250,36.957,13.97
2026-03-22 11:51:17.768,96.000,3235.000,231,63.000,77.000,780.000,1148.000,8968.000,2505.000,80.000,54.99,4.333,1.103,68.593,40.819,54.500,37.184,13.97
2026-03-22 11:51:18.762,97.000,3237.000,234,63.000,77.000,780.000,1147.000,8968.000,2505.000,80.000,52.45,4.283,1.104,68.415,40.692,53.500,37.008,13.98
2026-03-22 11:51:19.786,97.000,3216.000,262,63.000,80.000,780.000,1138.000,8971.000,2505.000,82.000,51.64,4.271,1.105,67.143,39.362,54.250,35.747,13.98
2026-03-22 11:51:20.803,98.000,3227.000,243,63.000,78.000,780.000,1142.000,8975.000,2505.000,80.000,55.14,4.277,1.108,67.783,40.350,54.000,36.598,13.98
2026-03-22 11:51:21.824,97.000,3207.000,251,63.000,79.000,780.000,1131.000,8975.000,2505.000,82.000,54.90,4.329,1.102,68.316,40.987,55.000,37.378,13.99
2026-03-22 11:51:22.820,96.000,3226.000,237,64.000,78.000,761.000,1142.000,8975.000,2505.000,81.000,52.05,4.319,1.104,68.476,40.823,55.000,37.170,14.00
2026-03-22 11:51:23.820,97.000,3225.000,249,64.000,79.000,840.000,1142.000,8975.000,2505.000,81.000,52.80,4.265,1.105,67.503,39.484,56.250,35.899,14.00
2026-03-22 11:51:24.824,99.000,3216.000,274,64.000,81.000,840.000,1138.000,8979.000,2505.000,82.000,52.72,4.275,1.109,67.985,39.149,56.000,35.470,13.99
2026-03-22 11:51:25.824,99.000,3216.000,274,64.000,81.000,840.000,1138.000,8979.000,2505.000,82.000,52.72,4.275,1.109,67.985,39.149,56.000,35.470,13.99
2026-03-22 11:51:26.840,98.000,3212.000,271,64.000,82.000,879.000,1136.000,8979.000,2505.000,82.000,54.86,4.319,1.104,68.213,40.092,54.500,36.530,13.98
2026-03-22 11:51:27.841,99.000,3215.000,271,64.000,82.000,900.000,1138.000,8979.000,2505.000,82.000,55.57,4.321,1.102,68.893,40.763,55.000,37.192,13.98
2026-03-22 11:51:28.837,96.000,3234.000,236,64.000,78.000,960.000,1146.000,8985.000,2505.000,82.000,51.53,4.321,1.102,68.893,40.763,55.000,37.192,13.98
2026-03-22 11:51:29.863,96.000,3228.000,237,64.000,79.000,982.000,1143.000,9037.000,2505.000,82.000,49.96,4.204,1.097,66.319,38.373,56.000,35.165,13.98
2026-03-22 11:51:30.866,100.000,3244.000,241,63.000,76.000,1020.000,1148.000,9049.000,2505.000,80.000,54.59,4.227,1.096,67.172,39.768,52.250,36.498,13.99
2026-03-22 11:51:31.866,98.000,3245.000,230,63.000,76.000,1080.000,1151.000,9051.000,2505.000,80.000,55.85,4.355,1.094,68.256,39.980,53.500,36.592,13.98
2026-03-22 11:51:32.870,97.000,3240.000,235,63.000,77.000,1080.000,1148.000,9051.000,2505.000,82.000,55.08,4.325,1.092,67.425,39.430,52.750,36.197,13.98
2026-03-22 11:51:33.866,99.000,3252.000,206,63.000,74.000,1080.000,1155.000,9051.000,2505.000,80.000,56.05,4.326,1.099,67.573,39.422,52.250,36.151,13.98
2026-03-22 11:51:34.870,93.000,3247.000,217,63.000,75.000,1080.000,1152.000,9051.000,2505.000,80.000,55.50,4.300,1.094,67.722,40.532,53.000,37.225,13.99
2026-03-22 11:51:35.866,98.000,3252.000,207,63.000,74.000,1080.000,1155.000,9061.000,2505.000,80.000,55.96,4.368,1.101,68.929,40.377,53.250,36.831,13.99
2026-03-22 11:51:36.887,97.000,3241.000,229,63.000,76.000,1080.000,1150.000,9061.000,2505.000,80.000,54.89,4.350,1.092,68.686,41.357,55.000,38.125,14.00
2026-03-22 11:51:37.899,96.000,3240.000,233,63.000,77.000,1002.000,1149.000,9061.000,2505.000,80.000,55.06,4.333,1.099,68.206,39.837,53.500,36.432,13.97
2026-03-22 11:51:38.904,97.000,3243.000,223,63.000,76.000,1020.000,1150.000,9061.000,2505.000,80.000,55.92,4.371,1.098,68.599,41.024,55.000,37.525,13.97
2026-03-22 11:51:39.899,97.000,3241.000,233,63.000,76.000,960.000,1149.000,9061.000,2505.000,80.000,54.38,4.329,1.097,68.790,41.172,54.250,37.763,13.97
2026-03-22 11:51:40.904,97.000,3238.000,232,63.000,77.000,900.000,1147.000,9061.000,2505.000,80.000,54.86,4.324,1.099,68.151,39.839,55.500,36.448,13.94
2026-03-22 11:51:41.908,97.000,3238.000,232,63.000,77.000,900.000,1147.000,9061.000,2505.000,80.000,54.86,4.324,1.099,68.151,39.839,55.500,36.448,13.94
2026-03-22 11:51:42.924,96.000,3244.000,214,63.000,75.000,897.000,1151.000,9061.000,2505.000,80.000,55.78,4.297,1.097,68.084,40.260,56.250,36.928,13.98
2026-03-22 11:51:43.928,97.000,3243.000,224,63.000,75.000,840.000,1150.000,9061.000,2505.000,80.000,55.12,4.322,1.097,68.438,40.026,55.750,36.694,13.98
2026-03-22 11:51:44.937,96.000,3248.000,210,63.000,74.000,840.000,1153.000,9061.000,2505.000,80.000,56.15,4.342,1.100,68.827,40.414,55.000,36.966,13.98
2026-03-22 11:51:45.932,98.000,3242.000,229,63.000,76.000,780.000,1149.000,9061.000,2505.000,80.000,55.70,4.345,1.099,68.962,41.216,55.500,37.721,13.98
2026-03-22 11:51:46.937,97.000,3233.000,242,63.000,78.000,780.000,1145.000,9061.000,2505.000,80.000,54.58,4.326,1.097,68.584,40.375,54.500,37.036,13.96
2026-03-22 11:51:47.929,98.000,3236.000,239,63.000,78.000,780.000,1146.000,9061.000,2505.000,80.000,56.09,4.286,1.105,69.042,39.186,51.250,35.094,13.98
2026-03-22 11:51:48.932,97.000,3237.000,236,63.000,77.000,780.000,1147.000,9061.000,2505.000,80.000,57.09,4.386,1.093,69.121,43.482,51.250,39.621,13.97
2026-03-22 11:51:49.942,92.000,3250.000,207,63.000,75.000,780.000,1154.000,9067.000,2505.000,80.000,48.41,4.355,1.078,68.441,40.075,52.250,37.464,13.99
2026-03-22 11:51:50.928,99.000,3203.000,240,63.000,78.000,840.000,1130.000,9070.000,2505.000,80.000,49.81,4.339,1.099,67.269,39.083,52.250,35.507,13.96
2026-03-22 11:51:51.933,100.000,3228.000,237,63.000,78.000,840.000,1145.000,9072.000,2505.000,80.000,48.89,4.261,1.105,65.884,36.210,50.500,32.975,13.99
2026-03-22 11:51:52.929,98.000,3221.000,264,63.000,80.000,840.000,1141.000,9082.000,2505.000,80.000,52.64,4.250,1.105,65.809,36.442,53.500,33.153,13.99
2026-03-22 11:51:53.934,97.000,3219.000,264,63.000,81.000,840.000,1139.000,9082.000,2505.000,82.000,54.73,4.272,1.100,66.755,38.469,53.250,35.105,13.99
2026-03-22 11:51:54.929,98.000,3215.000,271,64.000,82.000,840.000,1136.000,9082.000,2505.000,82.000,54.17,4.351,1.103,68.395,40.023,54.000,36.360,13.99
2026-03-22 11:51:55.933,95.000,3222.000,260,64.000,80.000,900.000,1139.000,9082.000,2505.000,82.000,50.68,4.350,1.101,68.373,38.816,53.000,35.460,14.01
2026-03-22 11:51:56.933,96.000,3211.000,226,64.000,77.000,900.000,1134.000,9082.000,2505.000,80.000,51.41,4.222,1.097,64.550,34.884,54.000,31.932,14.02
2026-03-22 11:51:57.945,92.000,3243.000,213,63.000,76.000,960.000,1150.000,9082.000,2505.000,80.000,44.49,4.316,1.101,67.346,39.977,54.000,36.559,14.02
2026-03-22 11:51:58.967,92.000,3243.000,213,63.000,76.000,960.000,1150.000,9082.000,2505.000,80.000,44.49,4.316,1.101,67.346,39.977,54.000,36.559,14.02
2026-03-22 11:51:59.962,97.000,3217.000,230,64.000,78.000,1020.000,1137.000,9082.000,2505.000,80.000,50.25,4.068,1.107,63.790,36.342,52.750,32.889,14.03
2026-03-22 11:52:00.974,97.000,3244.000,214,63.000,76.000,1020.000,1150.000,9082.000,2505.000,80.000,55.28,4.348,1.108,67.504,39.763,56.000,36.036,14.03
2026-03-22 11:52:02.002,98.000,3241.000,228,63.000,77.000,1020.000,1149.000,9082.000,2505.000,80.000,54.79,4.321,1.098,68.382,40.474,54.500,37.097,14.04
2026-03-22 11:52:02.991,98.000,3240.000,232,63.000,77.000,1020.000,1148.000,9082.000,2505.000,80.000,52.77,4.314,1.097,68.460,40.063,54.000,36.748,14.03
2026-03-22 11:52:04.012,95.000,3246.000,221,63.000,76.000,1020.000,1151.000,9082.000,2505.000,80.000,55.86,4.308,1.099,68.103,39.543,55.750,36.163,14.03
2026-03-22 11:52:05.012,97.000,3244.000,224,63.000,76.000,1020.000,1150.000,9082.000,2505.000,80.000,55.85,4.318,1.096,68.727,40.423,55.500,37.126,14.03
2026-03-22 11:52:06.027,98.000,3235.000,237,63.000,78.000,967.000,1146.000,9082.000,2505.000,80.000,57.38,4.447,1.099,68.191,39.842,50.750,36.678,14.03
2026-03-22 11:52:07.012,100.000,3261.000,179,63.000,76.000,960.000,1161.000,9082.000,2505.000,80.000,58.17,4.410,1.096,70.168,41.031,55.000,37.774,14.01
2026-03-22 11:52:08.009,96.000,3237.000,231,63.000,77.000,900.000,1148.000,9082.000,2505.000,80.000,59.39,4.372,1.088,68.751,40.681,52.250,37.882,14.02
2026-03-22 11:52:09.008,98.000,3225.000,257,63.000,78.000,840.000,1139.000,9086.000,2505.000,80.000,54.08,4.399,1.091,69.476,42.294,51.250,38.995,14.00
2026-03-22 11:52:10.008,98.000,3249.000,213,63.000,75.000,840.000,1153.000,9086.000,2505.000,80.000,53.04,4.297,1.092,66.959,38.523,54.000,35.376,13.99
2026-03-22 11:52:11.025,97.000,3225.000,249,63.000,78.000,840.000,1142.000,9086.000,2505.000,80.000,54.18,4.344,1.093,67.896,38.537,52.250,35.476,14.00
2026-03-22 11:52:12.024,97.000,3244.000,223,63.000,76.000,780.000,1150.000,9086.000,2505.000,80.000,53.87,4.339,1.110,68.221,40.114,55.000,36.343,13.99
2026-03-22 11:52:13.041,97.000,3230.000,224,63.000,77.000,780.000,1142.000,9086.000,2505.000,80.000,54.70,4.338,1.096,69.050,41.090,54.500,37.664,13.98
2026-03-22 11:52:14.067,97.000,3204.000,265,64.000,80.000,780.000,1130.000,9086.000,2505.000,82.000,52.49,4.347,1.097,68.464,40.781,55.500,37.398,13.98
2026-03-22 11:52:15.058,97.000,3204.000,265,64.000,80.000,780.000,1130.000,9086.000,2505.000,82.000,52.49,4.347,1.097,68.464,40.781,55.500,37.398,13.98
2026-03-22 11:52:16.058,94.000,3231.000,236,64.000,78.000,780.000,1145.000,9090.000,2505.000,82.000,50.01,4.281,1.108,67.355,38.572,55.500,35.004,13.96
2026-03-22 11:52:17.054,96.000,3231.000,232,63.000,77.000,780.000,1147.000,9090.000,2505.000,80.000,45.80,4.225,1.104,66.803,38.221,53.500,34.764,13.95
2026-03-22 11:52:18.071,94.000,3240.000,224,63.000,78.000,790.000,1148.000,9091.000,2505.000,80.000,50.84,4.162,1.102,65.792,36.446,53.250,33.208,13.97
2026-03-22 11:52:19.108,92.000,3250.000,210,63.000,76.000,840.000,1153.000,9091.000,2505.000,80.000,54.10,4.300,1.099,66.848,38.619,55.000,35.330,13.99
2026-03-22 11:52:20.137,97.000,3246.000,221,63.000,76.000,840.000,1152.000,9091.000,2505.000,80.000,55.18,4.300,1.096,67.009,39.416,54.250,36.109,13.99
2026-03-22 11:52:21.133,97.000,3245.000,222,63.000,76.000,840.000,1151.000,9091.000,2505.000,80.000,55.51,4.356,1.095,67.796,40.116,54.000,36.868,14.00
2026-03-22 11:52:22.133,96.000,3245.000,223,64.000,76.000,840.000,1151.000,9091.000,2505.000,80.000,54.86,4.339,1.096,68.505,40.341,54.500,37.008,14.00
2026-03-22 11:52:23.150,97.000,3243.000,226,64.000,77.000,840.000,1150.000,9091.000,2505.000,80.000,55.28,4.359,1.099,68.797,40.151,56.000,36.740,14.01
2026-03-22 11:52:24.162,97.000,3221.000,257,64.000,80.000,840.000,1140.000,9091.000,2505.000,82.000,52.01,4.359,1.099,68.797,40.151,56.000,36.740,14.01
2026-03-22 11:52:25.153,98.000,3219.000,264,64.000,81.000,840.000,1139.000,9091.000,2505.000,82.000,52.72,4.399,1.103,67.497,41.682,46.500,37.406,14.01
2026-03-22 11:52:26.166,96.000,3222.000,265,64.000,82.000,840.000,1140.000,9091.000,2505.000,82.000,53.84,4.354,1.101,66.934,37.706,50.750,34.583,13.98
2026-03-22 11:52:27.183,97.000,3217.000,262,64.000,82.000,840.000,1139.000,9091.000,2505.000,82.000,53.66,4.415,1.095,67.416,41.017,52.250,37.554,13.98
2026-03-22 11:52:28.189,95.000,3208.000,279,64.000,82.000,840.000,1134.000,9091.000,2505.000,82.000,54.01,4.365,1.095,67.283,40.196,54.250,36.954,13.97
2026-03-22 11:52:29.183,99.000,3228.000,245,64.000,79.000,900.000,1144.000,9095.000,2505.000,82.000,46.50,4.274,1.095,67.225,39.211,53.000,36.157,14.00
2026-03-22 11:52:30.183,98.000,3236.000,232,64.000,78.000,960.000,1148.000,9095.000,2505.000,81.000,52.71,4.335,1.105,67.272,39.762,54.250,36.112,14.00
2026-03-22 11:52:31.179,97.000,3226.000,235,64.000,79.000,960.000,1141.000,9095.000,2505.000,82.000,53.81,4.344,1.097,67.814,39.087,54.250,35.833,14.00
2026-03-22 11:52:32.183,97.000,3226.000,235,64.000,79.000,960.000,1141.000,9095.000,2505.000,82.000,53.81,4.344,1.097,67.814,39.087,54.250,35.833,14.00
2026-03-22 11:52:33.179,97.000,3236.000,229,64.000,78.000,1020.000,1147.000,9095.000,2505.000,82.000,53.61,4.368,1.099,68.206,41.174,54.000,37.696,13.99
2026-03-22 11:52:34.179,98.000,3233.000,239,64.000,78.000,1020.000,1146.000,9095.000,2505.000,81.000,51.48,4.332,1.099,67.977,40.827,57.750,37.379,13.98
2026-03-22 11:52:35.179,97.000,3221.000,253,64.000,80.000,1020.000,1141.000,9095.000,2505.000,82.000,49.86,4.394,1.100,69.516,39.677,54.250,36.261,13.99
2026-03-22 11:52:36.187,96.000,3233.000,236,64.000,79.000,1020.000,1146.000,9095.000,2505.000,82.000,49.51,4.281,1.110,67.259,39.756,55.750,35.913,13.99
2026-03-22 11:52:37.180,95.000,3241.000,223,64.000,77.000,1020.000,1149.000,9095.000,2505.000,81.000,48.71,4.261,1.109,67.364,39.143,53.250,35.458,14.00
2026-03-22 11:52:38.187,96.000,3231.000,232,64.000,78.000,1020.000,1145.000,9095.000,2505.000,80.000,47.46,4.211,1.102,66.267,37.165,53.000,33.860,14.00
2026-03-22 11:52:39.179,96.000,3187.000,218,64.000,76.000,1020.000,1124.000,9095.000,2505.000,81.000,46.96,4.204,1.109,65.651,37.446,53.750,33.848,14.00
2026-03-22 11:52:40.180,96.000,3234.000,213,63.000,76.000,1020.000,1145.000,9095.000,2505.000,80.000,52.46,4.241,1.108,66.041,37.237,53.250,33.707,14.00
2026-03-22 11:52:41.179,96.000,3255.000,204,63.000,75.000,960.000,1155.000,9095.000,2505.000,80.000,55.90,4.320,1.101,67.807,39.528,53.750,36.085,13.97
2026-03-22 11:52:42.195,95.000,3245.000,217,63.000,76.000,952.000,1150.000,9095.000,2505.000,80.000,52.35,4.320,1.101,67.807,39.528,53.750,36.085,13.96
2026-03-22 11:52:43.200,97.000,3229.000,242,64.000,78.000,900.000,1143.000,9095.000,2505.000,81.000,46.61,4.320,1.101,67.807,39.528,53.750,36.085,13.95
2026-03-22 11:52:44.195,100.000,3268.000,183,64.000,78.000,840.000,1167.000,9095.000,2505.000,82.000,47.97,4.235,1.084,65.388,38.451,54.500,35.706,13.92
2026-03-22 11:52:45.195,97.000,3220.000,258,64.000,80.000,840.000,1140.000,9095.000,2505.000,82.000,48.25,4.274,1.098,66.801,37.503,49.250,34.740,13.92
2026-03-22 11:52:46.233,100.000,3197.000,204,64.000,80.000,840.000,1116.000,9095.000,2505.000,82.000,48.72,4.219,1.104,65.707,38.358,51.000,34.925,13.92
2026-03-22 11:52:47.225,98.000,3151.000,256,64.000,80.000,840.000,1106.000,9095.000,2505.000,82.000,50.44,4.251,1.105,66.757,39.788,58.000,36.344,13.92
2026-03-22 11:52:48.234,99.000,3123.000,250,64.000,80.000,840.000,1084.000,9090.000,2505.000,82.000,51.19,4.297,1.107,67.507,40.347,56.000,36.531,13.91
2026-03-22 11:52:49.241,99.000,3123.000,250,64.000,80.000,840.000,1084.000,9090.000,2505.000,82.000,51.19,4.297,1.107,67.507,40.347,56.000,36.531,13.91
2026-03-22 11:52:50.275,96.000,3141.000,243,64.000,78.000,840.000,1102.000,9088.000,2505.000,82.000,48.40,4.298,1.110,67.842,39.599,54.250,35.831,13.90
2026-03-22 11:52:51.275,97.000,3228.000,220,64.000,77.000,900.000,1140.000,9088.000,2505.000,82.000,49.72,4.102,1.098,64.535,36.188,56.250,33.067,13.96
2026-03-22 11:52:52.292,97.000,3227.000,242,64.000,79.000,900.000,1143.000,9090.000,2505.000,82.000,54.39,4.193,1.102,66.455,39.278,53.000,35.811,14.01
2026-03-22 11:52:53.292,96.000,3225.000,247,64.000,80.000,960.000,1141.000,9090.000,2505.000,82.000,54.83,4.326,1.097,68.052,40.347,53.000,36.970,14.00
2026-03-22 11:52:54.292,97.000,3233.000,243,64.000,79.000,960.000,1144.000,9091.000,2505.000,82.000,57.67,4.329,1.096,68.037,39.128,54.500,35.811,14.01
2026-03-22 11:52:55.292,98.000,3235.000,238,64.000,79.000,960.000,1144.000,9099.000,2505.000,82.000,57.30,4.351,1.094,68.841,41.340,55.000,38.014,13.98
2026-03-22 11:52:56.308,97.000,3232.000,237,64.000,79.000,960.000,1143.000,9106.000,2505.000,82.000,56.33,4.337,1.094,68.557,40.783,55.500,37.513,13.96
2026-03-22 11:52:57.304,96.000,3233.000,227,64.000,78.000,960.000,1147.000,9109.000,2505.000,82.000,51.48,4.314,1.096,68.726,40.307,56.250,37.002,13.97
2026-03-22 11:52:58.309,96.000,3225.000,244,64.000,79.000,960.000,1142.000,9109.000,2505.000,82.000,51.97,4.234,1.099,66.460,38.706,54.250,35.412,13.97
2026-03-22 11:52:59.305,97.000,3224.000,250,64.000,80.000,960.000,1142.000,9109.000,2505.000,82.000,50.56,4.269,1.105,67.490,39.190,55.000,35.640,14.01
2026-03-22 11:53:00.341,99.000,3216.000,263,64.000,81.000,960.000,1137.000,9109.000,2505.000,82.000,50.78,4.304,1.107,67.175,38.913,57.000,35.341,14.03
2026-03-22 11:53:01.338,98.000,3221.000,258,64.000,81.000,960.000,1139.000,9109.000,2505.000,82.000,53.11,4.318,1.104,67.392,39.043,55.000,35.574,14.03
2026-03-22 11:53:02.338,98.000,3223.000,258,64.000,81.000,960.000,1139.000,9109.000,2505.000,82.000,53.64,4.318,1.104,67.392,39.043,55.000,35.574,14.04
2026-03-22 11:53:03.353,95.000,3239.000,227,64.000,78.000,960.000,1146.000,9114.000,2505.000,82.000,56.53,4.318,1.104,67.392,39.043,55.000,35.574,14.04
2026-03-22 11:53:04.351,97.000,3195.000,240,64.000,79.000,1020.000,1127.000,9114.000,2505.000,82.000,53.71,4.318,1.104,67.392,39.043,55.000,35.574,14.04
2026-03-22 11:53:05.367,100.000,3221.000,250,64.000,80.000,1020.000,1139.000,9114.000,2505.000,82.000,49.71,4.258,1.105,67.686,39.277,56.250,35.619,14.03
2026-03-22 11:53:06.367,100.000,3221.000,250,64.000,80.000,1020.000,1139.000,9114.000,2505.000,82.000,49.71,4.258,1.105,67.686,39.277,56.250,35.619,14.03
2026-03-22 11:53:07.371,98.000,3246.000,221,64.000,78.000,1020.000,1148.000,9114.000,2505.000,82.000,52.98,4.337,1.109,67.146,38.393,53.000,34.746,14.03
2026-03-22 11:53:08.367,93.000,3248.000,225,64.000,77.000,1020.000,1149.000,9114.000,2505.000,82.000,55.21,4.316,1.098,67.882,40.039,52.250,36.635,14.00
2026-03-22 11:53:09.371,98.000,3241.000,237,64.000,78.000,1020.000,1147.000,9114.000,2505.000,82.000,54.85,4.313,1.094,67.744,39.209,53.250,36.025,14.02
